QUERY 	 DOCUMENT 	 RANK 		 RELEVANCY 	
359 	FT911-957		652	1.2061600372606047%
359 	FT911-1043		653	1.205348904585212%
359 	FT911-326		654	1.2038213866108942%
359 	FT911-4102		655	1.202870563276603%
359 	FT911-2486		656	1.2026959862299635%
359 	FT911-1965		657	1.19827394642119%
359 	FT911-2437		658	1.1982093152245141%
359 	FT911-4824		659	1.1981158993264014%
359 	FT911-2687		660	1.1969031561061354%
359 	FT911-2298		661	1.193436185756149%
359 	FT911-3494		662	1.1925652994291047%
359 	FT911-2696		663	1.1907865787836522%
359 	FT911-3670		664	1.186159224197749%
359 	FT911-2980		665	1.185259927258512%
359 	FT911-3629		666	1.1719774216769723%
359 	FT911-3237		667	1.1699664600469242%
359 	FT911-1343		668	1.1639354991020063%
359 	FT911-3018		669	1.1624470009910906%
359 	FT911-3046		670	1.1610526522681484%
359 	FT911-2336		671	1.1599637084919148%
359 	FT911-2893		672	1.1592301127844624%
359 	FT911-3952		673	1.1551929614428633%
359 	FT911-2772		674	1.1550798169325722%
359 	FT911-4432		675	1.1549520083274678%
359 	FT911-1985		676	1.1531197378911169%
359 	FT911-3354		677	1.1526356833129798%
359 	FT911-1105		678	1.150936806704826%
359 	FT911-3118		679	1.1507135581164878%
359 	FT911-4697		680	1.1502907551045867%
359 	FT911-1050		681	1.1480089477562623%
359 	FT911-4224		682	1.1478504892677044%
359 	FT911-4585		683	1.146863905492957%
359 	FT911-686		684	1.1452682475820781%
359 	FT911-4972		685	1.1435095349791706%
359 	FT911-298		686	1.1433665219034446%
359 	FT911-4391		687	1.1416016389519106%
359 	FT911-2595		688	1.1409231297596802%
359 	FT911-1929		689	1.140718708156274%
359 	FT911-184		690	1.1394121086430706%
359 	FT911-799		691	1.1370710487156381%
359 	FT911-5111		692	1.1366629511405273%
359 	FT911-1639		693	1.1365227824037527%
359 	FT911-4169		694	1.1364171919097454%
359 	FT911-2569		695	1.1341543074547757%
359 	FT911-4740		696	1.13413836094227%
359 	FT911-5264		697	1.1332032685080173%
359 	FT911-2844		698	1.133070455711969%
359 	FT911-3067		699	1.1296749493118723%
359 	FT911-142		700	1.1289895488451085%
359 	FT911-461		701	1.1288492960736423%
359 	FT911-374		702	1.1273993257256625%
359 	FT911-992		703	1.1219133261042464%
359 	FT911-3420		704	1.121550713717968%
359 	FT911-3627		705	1.1212880403399077%
359 	FT911-1204		706	1.1189758258046747%
359 	FT911-5124		707	1.1177015628924825%
359 	FT911-2909		708	1.116653908916575%
359 	FT911-2987		709	1.1146488639227015%
359 	FT911-5339		710	1.1134622791421347%
359 	FT911-3038		711	1.1133687877923542%
359 	FT911-5323		712	1.1123755501708437%
359 	FT911-3900		713	1.1104486045501158%
359 	FT911-3032		714	1.108548044550305%
359 	FT911-2920		715	1.108548044550305%
359 	FT911-1263		716	1.105402743305473%
359 	FT911-4875		717	1.1052373092173882%
359 	FT911-4821		718	1.1045749033397838%
359 	FT911-844		719	1.1033699498038192%
359 	FT911-3895		720	1.1031988780166824%
359 	FT911-1595		721	1.1024881362677854%
359 	FT911-1208		722	1.0968322839944318%
359 	FT911-5255		723	1.0963073531231577%
359 	FT911-1564		724	1.0934596759280115%
359 	FT911-4720		725	1.0927664212838342%
359 	FT911-2068		726	1.0895742339733587%
359 	FT911-4889		727	1.0857364280641288%
359 	FT911-1827		728	1.084631871496856%
359 	FT911-2864		729	1.083513833031775%
359 	FT911-3783		730	1.0833904207861444%
359 	FT911-3347		731	1.0809306694795622%
359 	FT911-3435		732	1.0799287155591757%
359 	FT911-4240		733	1.0761925925606335%
359 	FT911-148		734	1.0746505124622223%
359 	FT911-1617		735	1.0734969880959848%
359 	FT911-3307		736	1.0733343324932267%
359 	FT911-4480		737	1.0706498754046703%
359 	FT911-2067		738	1.0706288424144024%
359 	FT911-829		739	1.0701322174398966%
359 	FT911-1186		740	1.067603046374631%
359 	FT911-4664		741	1.0673225778979367%
359 	FT911-5291		742	1.0666866601706955%
359 	FT911-1495		743	1.0647117123632688%
359 	FT911-1600		744	1.0638561201385315%
359 	FT911-1950		745	1.0606643111221055%
359 	FT911-930		746	1.056998387149978%
359 	FT911-1664		747	1.056372309465039%
359 	FT911-3487		748	1.05367315383387%
359 	FT911-3915		749	1.0535043935353352%
359 	FT911-270		750	1.0530081769367488%
359 	FT911-4849		751	1.0513317115790508%
359 	FT911-3024		752	1.0510192775091232%
359 	FT911-1302		753	1.0505343146954682%
359 	FT911-2466		754	1.049216473722626%
359 	FT911-4459		755	1.0490572915069192%
359 	FT911-791		756	1.0485407174564905%
359 	FT911-2792		757	1.0477269209689162%
359 	FT911-35		758	1.044474446086376%
359 	FT911-3023		759	1.0434253699098783%
359 	FT911-3438		760	1.0419530120967317%
359 	FT911-546		761	1.0406728325441417%
359 	FT911-3929		762	1.038061124240243%
359 	FT911-2510		763	1.0362294784658515%
359 	FT911-2420		764	1.0356464264417216%
359 	FT911-1862		765	1.0331893323248635%
359 	FT911-267		766	1.0328137164226794%
359 	FT911-2671		767	1.0301999945484417%
359 	FT911-4226		768	1.0300314357403744%
359 	FT911-3911		769	1.0274487001363433%
359 	FT911-4237		770	1.026603978959853%
359 	FT911-2649		771	1.0260409373713502%
359 	FT911-3825		772	1.0252492011872016%
359 	FT911-4700		773	1.0251546667339049%
359 	FT911-5186		774	1.0234985777424348%
359 	FT911-1459		775	1.022691521905715%
359 	FT911-4334		776	1.0224989555600705%
359 	FT911-3183		777	1.0200810184407467%
359 	FT911-603		778	1.0200606326457953%
359 	FT911-1842		779	1.018655505591153%
359 	FT911-2128		780	1.0178342431766816%
359 	FT911-4442		781	1.015035285752989%
359 	FT911-4137		782	1.014593125195135%
359 	FT911-1614		783	1.0131748295905891%
359 	FT911-2677		784	1.013166337564079%
359 	FT911-5075		785	1.0107381057620055%
359 	FT911-4699		786	1.0092441321436907%
359 	FT911-2911		787	1.0066648005746315%
359 	FT911-3596		788	1.0050818848433538%
359 	FT911-210		789	1.0047314923832695%
359 	FT911-2591		790	1.001920669788958%
359 	FT911-3443		791	1.0008798980495575%
359 	FT911-3886		792	1.000253053311861%
359 	FT911-3462		793	0.998341997572809%
359 	FT911-2386		794	0.9954897216171377%
359 	FT911-1316		795	0.9953104055770113%
359 	FT911-5196		796	0.9950600624741228%
359 	FT911-4455		797	0.9940400308966683%
359 	FT911-5116		798	0.9936468158674043%
359 	FT911-3327		799	0.992379731672241%
359 	FT911-2115		800	0.9919682663403453%
359 	FT911-2915		801	0.9916656476922182%
359 	FT911-3026		802	0.9902483095659881%
359 	FT911-3987		803	0.9899605501357455%
359 	FT911-1207		804	0.9896418346582518%
359 	FT911-336		805	0.9882778166844346%
359 	FT911-20		806	0.9881695075876652%
359 	FT911-1934		807	0.9876891890633881%
359 	FT911-2503		808	0.9869932195362056%
359 	FT911-4680		809	0.9860778359489366%
359 	FT911-524		810	0.98403822223334%
359 	FT911-2236		811	0.9836384467344663%
359 	FT911-4825		812	0.9835122353475975%
359 	FT911-2196		813	0.9819794122200582%
359 	FT911-4454		814	0.9799277728484389%
359 	FT911-4002		815	0.9798829139467412%
359 	FT911-3012		816	0.979138748668897%
359 	FT911-1978		817	0.9791246777995721%
359 	FT911-2118		818	0.9778554304106929%
359 	FT911-3794		819	0.9777458191209543%
359 	FT911-723		820	0.9773960230797901%
359 	FT911-3506		821	0.9765770513724409%
359 	FT911-1336		822	0.9757478014738548%
359 	FT911-1154		823	0.975598572345864%
359 	FT911-3578		824	0.9692527845936723%
359 	FT911-2854		825	0.9689869757903957%
359 	FT911-4894		826	0.9679005711759732%
359 	FT911-664		827	0.9673101784666327%
359 	FT911-1122		828	0.9652717237918742%
359 	FT911-4294		829	0.9629478341520383%
359 	FT911-745		830	0.9600597946098552%
359 	FT911-39		831	0.9588654710904352%
359 	FT911-3726		832	0.9581341474108577%
359 	FT911-4902		833	0.9578941517656467%
359 	FT911-3909		834	0.9577811891993757%
359 	FT911-3671		835	0.9526348527180336%
359 	FT911-3077		836	0.9525938656302098%
359 	FT911-903		837	0.9518038845286042%
359 	FT911-1371		838	0.950757220183906%
359 	FT911-4040		839	0.9489640400803664%
359 	FT911-5098		840	0.9471312887042074%
359 	FT911-4051		841	0.9469480763485156%
359 	FT911-1029		842	0.9468750265733279%
359 	FT911-2230		843	0.9464486082162277%
359 	FT911-3408		844	0.9459621348417716%
359 	FT911-607		845	0.9455495177592487%
359 	FT911-3827		846	0.9451009258987234%
359 	FT911-3663		847	0.9427689874814151%
359 	FT911-1720		848	0.9427457188160923%
359 	FT911-282		849	0.9423802589106559%
359 	FT911-3607		850	0.9422360653328031%
359 	FT911-3342		851	0.940252822289568%
359 	FT911-486		852	0.9395400166216525%
359 	FT911-1356		853	0.9363992252478229%
359 	FT911-1379		854	0.9351315950377739%
359 	FT911-2240		855	0.9348485240295997%
359 	FT911-5254		856	0.934554202363579%
359 	FT911-4015		857	0.9322998030171779%
359 	FT911-4013		858	0.9318174624866093%
359 	FT911-3336		859	0.9316074437820183%
359 	FT911-1691		860	0.9282982843854352%
359 	FT911-1303		861	0.9279047869121416%
359 	FT911-216		862	0.9273531503410534%
359 	FT911-1354		863	0.9267891188510787%
359 	FT911-5158		864	0.9265526735214958%
359 	FT911-2299		865	0.9258070187045278%
359 	FT911-2726		866	0.9206754374179152%
359 	FT911-1107		867	0.9204590681961663%
359 	FT911-1404		868	0.9199161534992626%
359 	FT911-1123		869	0.9183194287915128%
359 	FT911-2267		870	0.9178867981149856%
359 	FT911-2419		871	0.9170535526309886%
359 	FT911-325		872	0.9153376793607788%
359 	FT911-2622		873	0.9153135872236783%
359 	FT911-2054		874	0.9145159907843835%
359 	FT911-4365		875	0.9140166522450697%
359 	FT911-341		876	0.9127274854461881%
359 	FT911-3917		877	0.9122685141578071%
359 	FT911-1868		878	0.9118952062272657%
359 	FT911-2700		879	0.9091173653136266%
359 	FT911-1265		880	0.9073200409457688%
359 	FT911-3876		881	0.9067855360971335%
359 	FT911-1682		882	0.9064110762469669%
359 	FT911-1552		883	0.9059222527451791%
359 	FT911-615		884	0.9057764140574693%
359 	FT911-1069		885	0.9030776475223734%
359 	FT911-927		886	0.9016591609804123%
359 	FT911-4477		887	0.8995425679325375%
359 	FT911-1464		888	0.8961578905920877%
359 	FT911-4675		889	0.8957783793220742%
359 	FT911-4657		890	0.8956267495408099%
359 	FT911-3849		891	0.8940962108744489%
359 	FT911-5122		892	0.8918615426401011%
359 	FT911-2736		893	0.8901557592976466%
359 	FT911-1340		894	0.8888007704079092%
359 	FT911-92		895	0.8864704395119093%
359 	FT911-1554		896	0.8862173314041645%
359 	FT911-4552		897	0.8855109816980968%
359 	FT911-2535		898	0.8846861080491474%
359 	FT911-2436		899	0.8845136945101241%
359 	FT911-5269		900	0.8825540351197058%
359 	FT911-2102		901	0.881893321772036%
359 	FT911-2014		902	0.8792924667052112%
359 	FT911-1966		903	0.878174782048888%
359 	FT911-687		904	0.8769085848400396%
359 	FT911-4901		905	0.876818477351684%
359 	FT911-508		906	0.8765372111669717%
359 	FT911-187		907	0.8756044066642278%
359 	FT911-4278		908	0.8733851295779086%
359 	FT911-3963		909	0.8731380161597221%
359 	FT911-1056		910	0.8726427504450123%
359 	FT911-5029		911	0.872131061583003%
359 	FT911-5041		912	0.8697549165162546%
359 	FT911-3708		913	0.86861990039669%
359 	FT911-576		914	0.8685163536529291%
359 	FT911-904		915	0.8683087805713197%
359 	FT911-2243		916	0.8681097289621033%
359 	FT911-3833		917	0.8680281566262363%
359 	FT911-12		918	0.866702563148684%
359 	FT911-5119		919	0.866586113256713%
359 	FT911-2517		920	0.8654069437213694%
359 	FT911-1697		921	0.864544945898669%
359 	FT911-4741		922	0.8640013186219786%
359 	FT911-2205		923	0.8629942396431793%
359 	FT911-3495		924	0.8617765314289495%
359 	FT911-842		925	0.8599342354304219%
359 	FT911-2341		926	0.8589013141992168%
359 	FT911-3345		927	0.8584116208301333%
359 	FT911-5058		928	0.8580657660395556%
359 	FT911-3098		929	0.8558154275153884%
359 	FT911-2320		930	0.8557710327801047%
359 	FT911-5231		931	0.8537763673756344%
359 	FT911-2514		932	0.8531565788191987%
359 	FT911-1432		933	0.8526517709961191%
359 	FT911-4172		934	0.8526131427774015%
359 	FT911-469		935	0.85035241457036%
359 	FT911-3499		936	0.8496511219943085%
359 	FT911-24		937	0.8492603665963167%
359 	FT911-2853		938	0.8489674138750924%
359 	FT911-3571		939	0.845794347609655%
359 	FT911-3256		940	0.8448919746201886%
359 	FT911-976		941	0.8381778963966666%
359 	FT911-1971		942	0.8371658014089052%
359 	FT911-201		943	0.836189744927961%
359 	FT911-2031		944	0.8356594122216796%
359 	FT911-1042		945	0.8344705707062925%
359 	FT911-4433		946	0.8335743320667113%
359 	FT911-5317		947	0.8315008458580266%
359 	FT911-626		948	0.831479386793876%
359 	FT911-4234		949	0.8297897000449685%
359 	FT911-1264		950	0.8286961827256861%
359 	FT911-5109		951	0.8272814081459473%
359 	FT911-254		952	0.8270017815702387%
359 	FT911-2566		953	0.8265182786886557%
359 	FT911-5035		954	0.8260556736989842%
359 	FT911-4844		955	0.824556599806445%
359 	FT911-4614		956	0.82414867417929%
359 	FT911-2223		957	0.8235017934686756%
359 	FT911-1592		958	0.8220405098347893%
359 	FT911-3346		959	0.8217929239212585%
359 	FT911-3321		960	0.8208775823939793%
359 	FT911-3742		961	0.8194354507312601%
359 	FT911-3816		962	0.8192207763528689%
359 	FT911-3468		963	0.8178254287388439%
359 	FT911-4818		964	0.8172154350623492%
359 	FT911-2620		965	0.8114811907339836%
359 	FT911-5265		966	0.8107594894078638%
359 	FT911-2247		967	0.8098713777354674%
359 	FT911-5176		968	0.8096755285694159%
359 	FT911-27		969	0.8069426047217184%
359 	FT911-2545		970	0.8056393092351932%
359 	FT911-5346		971	0.8049758362468084%
359 	FT911-1411		972	0.8046477384024874%
359 	FT911-3623		973	0.8045993552517277%
359 	FT911-3407		974	0.8042595538136851%
359 	FT911-143		975	0.8039313807645075%
359 	FT911-3922		976	0.8023135208987314%
359 	FT911-5206		977	0.8004104509547604%
359 	FT911-1372		978	0.7972925230330354%
359 	FT911-4692		979	0.7953845875949099%
359 	FT911-4820		980	0.7949893505789454%
359 	FT911-1202		981	0.7940214657225559%
359 	FT911-2395		982	0.7936723526353492%
359 	FT911-4060		983	0.792440860798832%
359 	FT911-3417		984	0.7906851957361735%
359 	FT911-3693		985	0.7898100434958075%
359 	FT911-3163		986	0.7887122957868933%
359 	FT911-4253		987	0.7873832456799593%
359 	FT911-2185		988	0.7861609663479128%
359 	FT911-886		989	0.7859517791534801%
359 	FT911-2181		990	0.7849245556543964%
359 	FT911-4140		991	0.7840712291689829%
359 	FT911-2438		992	0.7817613075293711%
359 	FT911-4353		993	0.779164383104228%
359 	FT911-1623		994	0.778946485829519%
359 	FT911-1389		995	0.7783277821897497%
359 	FT911-1792		996	0.7761284282431525%
359 	FT911-2636		997	0.7752777804820997%
359 	FT911-4390		998	0.7752161104759541%
359 	FT911-3376		999	0.7742416181525275%
359 	FT911-194		1000	0.7722136370856967%
359 	FT911-1800		1001	0.7714806920197581%
359 	FT911-4839		1002	0.7710667144451937%
359 	FT911-1405		1003	0.7650365102406727%
359 	FT911-2632		1004	0.7639177297394558%
359 	FT911-3672		1005	0.7621562815650227%
359 	FT911-4058		1006	0.7606874554080436%
359 	FT911-4292		1007	0.7597134945529826%
359 	FT911-3797		1008	0.7596632400950536%
359 	FT911-1815		1009	0.7595165695559662%
359 	FT911-1945		1010	0.7585704471685741%
359 	FT911-76		1011	0.7553857798367213%
359 	FT911-272		1012	0.7552454147260248%
359 	FT911-3537		1013	0.7551355453243448%
359 	FT911-5069		1014	0.7504754896175491%
359 	FT911-1619		1015	0.7491479324407797%
359 	FT911-1763		1016	0.7473254762453864%
359 	FT911-1546		1017	0.7460577561251798%
359 	FT911-4966		1018	0.7459099429985164%
359 	FT911-564		1019	0.7458479044078368%
359 	FT911-3333		1020	0.7444307227710301%
359 	FT911-2018		1021	0.743288428439006%
359 	FT911-241		1022	0.7425581267100427%
359 	FT911-151		1023	0.7423810586409041%
359 	FT911-3117		1024	0.742040671566379%
359 	FT911-4121		1025	0.7410256508215531%
359 	FT911-1124		1026	0.7388200046698066%
359 	FT911-324		1027	0.7368856448752571%
359 	FT911-3411		1028	0.7338371791248084%
359 	FT911-3787		1029	0.7276114035302004%
359 	FT911-5020		1030	0.7275232222435141%
359 	FT911-1661		1031	0.7253948177944901%
359 	FT911-2462		1032	0.7248420065206403%
359 	FT911-36		1033	0.7243555374222%
359 	FT911-4177		1034	0.7227976102032524%
359 	FT911-318		1035	0.7181413160042376%
359 	FT911-1045		1036	0.7171939749706541%
359 	FT911-4921		1037	0.7169793423696068%
359 	FT911-539		1038	0.7154968007587357%
359 	FT911-1531		1039	0.7153924037626738%
359 	FT911-3696		1040	0.714843554707413%
359 	FT911-4076		1041	0.7144346054644641%
359 	FT911-729		1042	0.7131076417792886%
359 	FT911-2930		1043	0.7117242010972421%
359 	FT911-1993		1044	0.7101928780319889%
359 	FT911-2015		1045	0.7096234758919295%
359 	FT911-1276		1046	0.7095338067327386%
359 	FT911-5052		1047	0.7067644299946495%
359 	FT911-2539		1048	0.705643207197996%
359 	FT911-2717		1049	0.7052074405186572%
359 	FT911-5097		1050	0.7025658161872529%
359 	FT911-3189		1051	0.7004282990802345%
359 	FT911-4458		1052	0.6987917903904226%
359 	FT911-4039		1053	0.6981542297192148%
359 	FT911-4829		1054	0.6973813512128509%
359 	FT911-2064		1055	0.6958179855905262%
359 	FT911-1924		1056	0.6951796455025425%
359 	FT911-129		1057	0.6938332484773009%
359 	FT911-2625		1058	0.6929865294579339%
359 	FT911-1983		1059	0.6916367747818344%
359 	FT911-2833		1060	0.6895357476839532%
359 	FT911-2996		1061	0.6886291075417184%
359 	FT911-4350		1062	0.6881117910435132%
359 	FT911-5232		1063	0.6877582424525925%
359 	FT911-3730		1064	0.6867796581713309%
359 	FT911-1252		1065	0.6857943087098927%
359 	FT911-2928		1066	0.6855108241201655%
359 	FT911-1248		1067	0.6845987569576619%
359 	FT911-439		1068	0.6801057100955448%
359 	FT911-1063		1069	0.6767711046807098%
359 	FT911-4832		1070	0.6762999510009641%
359 	FT911-5301		1071	0.6744869014978683%
359 	FT911-2986		1072	0.6710607524456288%
359 	FT911-5167		1073	0.6682576538744945%
359 	FT911-1946		1074	0.668140569656934%
359 	FT911-4463		1075	0.6666958292944254%
359 	FT911-548		1076	0.665696370239075%
359 	FT911-4194		1077	0.6654272874076077%
359 	FT911-4734		1078	0.6652044143460495%
359 	FT911-550		1079	0.6646488178698304%
359 	FT911-836		1080	0.6632583068864409%
359 	FT911-4221		1081	0.663017813317252%
359 	FT911-4822		1082	0.662876261618337%
359 	FT911-3804		1083	0.6621158357331893%
359 	FT911-3920		1084	0.662097118459923%
359 	FT911-640		1085	0.6618816386122597%
359 	FT911-5338		1086	0.6614142674035901%
359 	FT911-2069		1087	0.6604288886785303%
359 	FT911-4813		1088	0.6590183270433148%
359 	FT911-3515		1089	0.6589118192149237%
359 	FT911-1886		1090	0.6588123250803782%
359 	FT911-1674		1091	0.6587767471167221%
359 	FT911-1408		1092	0.6582456115816638%
359 	FT911-3585		1093	0.6565983022366146%
359 	FT911-3711		1094	0.6565687170559701%
359 	FT911-3570		1095	0.6550992179794859%
359 	FT911-32		1096	0.6547115105484699%
359 	FT911-2922		1097	0.6543788296993667%
359 	FT911-2353		1098	0.6519818000881364%
359 	FT911-721		1099	0.6505250305734348%
359 	FT911-977		1100	0.6495618699778243%
359 	FT911-2041		1101	0.6493733661891086%
359 	FT911-2646		1102	0.6489757115333228%
359 	FT911-4835		1103	0.6487711181695213%
359 	FT911-2573		1104	0.6487089236655804%
359 	FT911-3567		1105	0.647855562656269%
359 	FT911-2368		1106	0.647853921890643%
359 	FT911-811		1107	0.6477192547044841%
359 	FT911-1314		1108	0.647640419506548%
359 	FT911-3806		1109	0.6469322969267876%
359 	FT911-1732		1110	0.6449829264220646%
359 	FT911-1352		1111	0.6443070915686149%
359 	FT911-1245		1112	0.643862033794321%
