QUERY 	 DOCUMENT 	 RANK 		 RELEVANCY 	
359 	FT911-2211		655	1.8890949149669312%
359 	FT911-382		656	1.8853083785316243%
359 	FT911-4442		657	1.8852751406572485%
359 	FT911-2100		658	1.8837573843340765%
359 	FT911-1963		659	1.8830981225261956%
359 	FT911-73		660	1.8810210373329967%
359 	FT911-1419		661	1.8805394886317297%
359 	FT911-1979		662	1.8796681933280261%
359 	FT911-3170		663	1.8760959676046778%
359 	FT911-4401		664	1.8756789843403838%
359 	FT911-141		665	1.8749456727675795%
359 	FT911-2763		666	1.8721958779185655%
359 	FT911-2451		667	1.8711520690162706%
359 	FT911-3537		668	1.8707101575757314%
359 	FT911-5103		669	1.8690892833101453%
359 	FT911-664		670	1.8689937821879492%
359 	FT911-1869		671	1.8677339677868634%
359 	FT911-2842		672	1.866141958304893%
359 	FT911-2486		673	1.860534680742022%
359 	FT911-604		674	1.8595026669924526%
359 	FT911-1763		675	1.859409639777784%
359 	FT911-5118		676	1.8581714499395534%
359 	FT911-5102		677	1.855828960457527%
359 	FT911-154		678	1.8557628515429605%
359 	FT911-1454		679	1.854876395333554%
359 	FT911-1279		680	1.854781711356528%
359 	FT911-2979		681	1.854088176839295%
359 	FT911-3184		682	1.8538175765930804%
359 	FT911-1803		683	1.8537222126395674%
359 	FT911-735		684	1.852016963487139%
359 	FT911-2851		685	1.8513766118955284%
359 	FT911-4064		686	1.8506584367497734%
359 	FT911-4234		687	1.832482057490225%
359 	FT911-3646		688	1.8292382679754728%
359 	FT911-244		689	1.8291401904892641%
359 	FT911-2230		690	1.8286859823191515%
359 	FT911-936		691	1.822143215852014%
359 	FT911-3576		692	1.8191538449036493%
359 	FT911-4901		693	1.817605106446946%
359 	FT911-3927		694	1.816469575211798%
359 	FT911-5200		695	1.8130605469704848%
359 	FT911-5274		696	1.8108865379913286%
359 	FT911-628		697	1.81001881759083%
359 	FT911-4745		698	1.809708170822543%
359 	FT911-1445		699	1.8056102264244775%
359 	FT911-534		700	1.8049868308213313%
359 	FT911-3623		701	1.8030175964495871%
359 	FT911-1595		702	1.7989559747278567%
359 	FT911-2618		703	1.7944045418924839%
359 	FT911-3092		704	1.7924014425710195%
359 	FT911-1688		705	1.791769968783443%
359 	FT911-138		706	1.78995823501207%
359 	FT911-2501		707	1.789128924042451%
359 	FT911-4935		708	1.7835474159270837%
359 	FT911-2118		709	1.7831814826232564%
359 	FT911-4902		710	1.7791440918874655%
359 	FT911-4043		711	1.778986583274938%
359 	FT911-1527		712	1.77771466319013%
359 	FT911-2657		713	1.777155769267846%
359 	FT911-514		714	1.776098640617743%
359 	FT911-402		715	1.7732843806723038%
359 	FT911-4680		716	1.769188127220576%
359 	FT911-2054		717	1.7669871965959303%
359 	FT911-1600		718	1.7667629907184623%
359 	FT911-1022		719	1.762288484201082%
359 	FT911-4437		720	1.76115788514069%
359 	FT911-4980		721	1.760575413434517%
359 	FT911-5111		722	1.7583835525557006%
359 	FT911-4983		723	1.758323338121081%
359 	FT911-2911		724	1.7581352278335487%
359 	FT911-210		725	1.7547587143848293%
359 	FT911-4593		726	1.7542333004079715%
359 	FT911-3909		727	1.7524438477936652%
359 	FT911-3722		728	1.7444856216077294%
359 	FT911-5186		729	1.7419453426808844%
359 	FT911-4938		730	1.7404370991570957%
359 	FT911-3043		731	1.7400848003642473%
359 	FT911-3328		732	1.7395566683436579%
359 	FT911-2993		733	1.7385791584905557%
359 	FT911-4561		734	1.7368302065872914%
359 	FT911-642		735	1.736168631308869%
359 	FT911-2223		736	1.7330975002988844%
359 	FT911-47		737	1.7327270396209966%
359 	FT911-1848		738	1.7314159276637375%
359 	FT911-4076		739	1.7303684918029798%
359 	FT911-4134		740	1.7283039936651263%
359 	FT911-4955		741	1.728139460363611%
359 	FT911-3498		742	1.725072481237809%
359 	FT911-2187		743	1.7249504021312887%
359 	FT911-2581		744	1.7198826858727847%
359 	FT911-3005		745	1.7195069406139296%
359 	FT911-221		746	1.705464321221151%
359 	FT911-1115		747	1.7050181857609388%
359 	FT911-15		748	1.7043393401082545%
359 	FT911-3563		749	1.7040593113472626%
359 	FT911-4786		750	1.7035352238222852%
359 	FT911-2419		751	1.7032888311306928%
359 	FT911-1407		752	1.6981005171318466%
359 	FT911-4012		753	1.6979879450857092%
359 	FT911-1526		754	1.6972691396756292%
359 	FT911-2698		755	1.6962517139255455%
359 	FT911-1868		756	1.6937079797274595%
359 	FT911-1584		757	1.6929345644021747%
359 	FT911-1297		758	1.6919476950619228%
359 	FT911-2192		759	1.6910130708961346%
359 	FT911-3109		760	1.6909310273215843%
359 	FT911-2114		761	1.6896373572153918%
359 	FT911-1522		762	1.6871280259558277%
359 	FT911-3392		763	1.6869406990107638%
359 	FT911-993		764	1.6810019296622778%
359 	FT911-2901		765	1.6786529189570747%
359 	FT911-725		766	1.676760682387949%
359 	FT911-2605		767	1.675890934376223%
359 	FT911-2985		768	1.674804512001513%
359 	FT911-4972		769	1.6708725749712539%
359 	FT911-4178		770	1.6690909041771302%
359 	FT911-4240		771	1.6648377183773815%
359 	FT911-1741		772	1.6632403502166437%
359 	FT911-4339		773	1.6632356889691022%
359 	FT911-808		774	1.661685218214512%
359 	FT911-4903		775	1.6610035033097246%
359 	FT911-4251		776	1.6599702400453145%
359 	FT911-2341		777	1.6595309875639528%
359 	FT911-3289		778	1.6555210514015601%
359 	FT911-5202		779	1.6542785960405648%
359 	FT911-2126		780	1.654158800876295%
359 	FT911-902		781	1.6535609848751927%
359 	FT911-2373		782	1.6527082902997567%
359 	FT911-2375		783	1.652699961328443%
359 	FT911-4447		784	1.650185811254518%
359 	FT911-1972		785	1.6429968502352448%
359 	FT911-1150		786	1.6345860743662282%
359 	FT911-408		787	1.6327358566879817%
359 	FT911-4432		788	1.6325470129529964%
359 	FT911-3743		789	1.6324122273302106%
359 	FT911-4848		790	1.627253656632937%
359 	FT911-1336		791	1.6272424822584002%
359 	FT911-4225		792	1.623398196911875%
359 	FT911-3868		793	1.6230299488283912%
359 	FT911-518		794	1.6174457296612414%
359 	FT911-404		795	1.6139474016573199%
359 	FT911-3833		796	1.6122315431270824%
359 	FT911-1499		797	1.6096202004797753%
359 	FT911-4842		798	1.605043014827399%
359 	FT911-264		799	1.6033868403876852%
359 	FT911-1655		800	1.6017442747937105%
359 	FT911-2256		801	1.6013546592177974%
359 	FT911-1303		802	1.6013298389486446%
359 	FT911-2805		803	1.6008818964771774%
359 	FT911-2191		804	1.5994727451786261%
359 	FT911-1453		805	1.5993337749858825%
359 	FT911-727		806	1.5986238120889051%
359 	FT911-2949		807	1.5946143619966424%
359 	FT911-4312		808	1.5943925160557908%
359 	FT911-3769		809	1.59375429390603%
359 	FT911-576		810	1.590197533356578%
359 	FT911-226		811	1.586188193368388%
359 	FT911-1428		812	1.5850217188262337%
359 	FT911-756		813	1.584511372458981%
359 	FT911-3807		814	1.5834378631622605%
359 	FT911-3499		815	1.578098969573376%
359 	FT911-968		816	1.5776646746572875%
359 	FT911-1891		817	1.5767330616728852%
359 	FT911-4840		818	1.5749372102796775%
359 	FT911-152		819	1.5729407298210523%
359 	FT911-1027		820	1.5729314921588344%
359 	FT911-4973		821	1.570571269538653%
359 	FT911-3219		822	1.567713722998732%
359 	FT911-1949		823	1.5672505724236139%
359 	FT911-4657		824	1.56420780627167%
359 	FT911-22		825	1.5638342408220953%
359 	FT911-1408		826	1.5628984903383663%
359 	FT911-3581		827	1.5617552630458127%
359 	FT911-1353		828	1.5614063444324875%
359 	FT911-531		829	1.559018263224838%
359 	FT911-2545		830	1.5566205061892777%
359 	FT911-3561		831	1.5531978234045%
359 	FT911-1512		832	1.5528876085646015%
359 	FT911-5307		833	1.5525670477465836%
359 	FT911-2894		834	1.551835673404058%
359 	FT911-2561		835	1.5477866944928322%
359 	FT911-3135		836	1.5471641369601636%
359 	FT911-3155		837	1.5470986627765877%
359 	FT911-4737		838	1.5465789639117786%
359 	FT911-4487		839	1.546362630482918%
359 	FT911-2053		840	1.5450412741767519%
359 	FT911-1511		841	1.538873441703204%
359 	FT911-2617		842	1.5356540726627876%
359 	FT911-2841		843	1.5346032307863984%
359 	FT911-3525		844	1.532386941752663%
359 	FT911-4971		845	1.5276222258406864%
359 	FT911-1379		846	1.5268375377210874%
359 	FT911-2829		847	1.525189710467265%
359 	FT911-627		848	1.5241749637660649%
359 	FT911-3742		849	1.5219779118229178%
359 	FT911-810		850	1.5210958058173505%
359 	FT911-2259		851	1.51946088304973%
359 	FT911-525		852	1.518457819325086%
359 	FT911-1495		853	1.5178963769568137%
359 	FT911-899		854	1.5177070291783707%
359 	FT911-2287		855	1.5138817811343264%
359 	FT911-12		856	1.5136918539870643%
359 	FT911-409		857	1.513489087676376%
359 	FT911-4551		858	1.5087734453616575%
359 	FT911-56		859	1.5078851011582943%
359 	FT911-2386		860	1.5058876066514186%
359 	FT911-3440		861	1.5055752866383276%
359 	FT911-4086		862	1.504875759609803%
359 	FT911-593		863	1.5017140641683735%
359 	FT911-1990		864	1.4989346185436403%
359 	FT911-1002		865	1.4982790748526507%
359 	FT911-4523		866	1.4981944105273566%
359 	FT911-313		867	1.4975011407287342%
359 	FT911-4867		868	1.4965674819663901%
359 	FT911-2615		869	1.4943380649714932%
359 	FT911-3821		870	1.4938521530435498%
359 	FT911-4450		871	1.4919531049384702%
359 	FT911-636		872	1.4884923323750672%
359 	FT911-1523		873	1.4877846377770692%
359 	FT911-949		874	1.4858911133349886%
359 	FT911-1919		875	1.4809151475067042%
359 	FT911-937		876	1.479241607320018%
359 	FT911-3912		877	1.4773158144941727%
359 	FT911-3792		878	1.4728487154106766%
359 	FT911-4263		879	1.472827296315124%
359 	FT911-1026		880	1.4727911141476842%
359 	FT911-4552		881	1.4705823472964084%
359 	FT911-4545		882	1.4696171611094577%
359 	FT911-383		883	1.469272771723873%
359 	FT911-3233		884	1.4690997379708075%
359 	FT911-2594		885	1.4686766667249778%
359 	FT911-3914		886	1.464339221491019%
359 	FT911-1839		887	1.464197524240084%
359 	FT911-4253		888	1.4624457692120931%
359 	FT911-1400		889	1.4584591779601455%
359 	FT911-3663		890	1.4584353961598961%
359 	FT911-585		891	1.4579969351278874%
359 	FT911-5172		892	1.45497290796559%
359 	FT911-3302		893	1.4539544998785887%
359 	FT911-2696		894	1.453797693201372%
359 	FT911-802		895	1.4506496776388589%
359 	FT911-4396		896	1.449234498448568%
359 	FT911-414		897	1.4477696773975162%
359 	FT911-4353		898	1.4471804700486164%
359 	FT911-2011		899	1.4470652233107892%
359 	FT911-2652		900	1.4446760807042396%
359 	FT911-3783		901	1.4439541449887598%
359 	FT911-311		902	1.443123488972159%
359 	FT911-436		903	1.4371006997285167%
359 	FT911-5031		904	1.4291598532521383%
359 	FT911-77		905	1.428370191126031%
359 	FT911-5093		906	1.4276374080307215%
359 	FT911-2995		907	1.4270675329307208%
359 	FT911-4130		908	1.4255044348865482%
359 	FT911-2297		909	1.417435344827322%
359 	FT911-4119		910	1.4165084128998324%
359 	FT911-4882		911	1.4147832218040053%
359 	FT911-4212		912	1.4140415345286845%
359 	FT911-1632		913	1.4130008054638645%
359 	FT911-4792		914	1.4117007317112804%
359 	FT911-2940		915	1.4092348358690632%
359 	FT911-5196		916	1.406536653460977%
359 	FT911-686		917	1.4052775766375287%
359 	FT911-2366		918	1.4035987932984593%
359 	FT911-3362		919	1.4034974495717156%
359 	FT911-3118		920	1.4020169741129163%
359 	FT911-5239		921	1.4018004271561606%
359 	FT911-1617		922	1.4017647173678403%
359 	FT911-1649		923	1.401206422730234%
359 	FT911-5169		924	1.3960180550263657%
359 	FT911-4663		925	1.394948783160609%
359 	FT911-1797		926	1.3944366748893635%
359 	FT911-1367		927	1.3939980527214555%
359 	FT911-2374		928	1.3916374470860298%
359 	FT911-130		929	1.3912840237355693%
359 	FT911-2996		930	1.3898951511703956%
359 	FT911-3101		931	1.3894452230462904%
359 	FT911-3315		932	1.3894158084187636%
359 	FT911-3923		933	1.3885565673129245%
359 	FT911-3607		934	1.3881516710372832%
359 	FT911-328		935	1.3785228981883306%
359 	FT911-953		936	1.3776843512731538%
359 	FT911-1194		937	1.3766515421233878%
359 	FT911-2334		938	1.3763258277302959%
359 	FT911-908		939	1.374326980523286%
359 	FT911-3768		940	1.3728721094622465%
359 	FT911-251		941	1.3723642050614409%
359 	FT911-4355		942	1.3720331774271464%
359 	FT911-1462		943	1.371567572637873%
359 	FT911-3312		944	1.3703951675243762%
359 	FT911-1601		945	1.3693722813333078%
359 	FT911-2436		946	1.3683162021567412%
359 	FT911-598		947	1.3676531795039102%
359 	FT911-2406		948	1.367236049683345%
359 	FT911-3629		949	1.3669037510191258%
359 	FT911-2717		950	1.3625705082224708%
359 	FT911-3605		951	1.3619014853369422%
359 	FT911-4378		952	1.3608216681421605%
359 	FT911-2695		953	1.3603066766512208%
359 	FT911-3010		954	1.3533596771782923%
359 	FT911-4890		955	1.352101718803852%
359 	FT911-568		956	1.3504285635826228%
359 	FT911-5190		957	1.3486423926501148%
359 	FT911-4538		958	1.3418204812762617%
359 	FT911-4860		959	1.3389960253026993%
359 	FT911-4889		960	1.3387650789469705%
359 	FT911-4726		961	1.3372044554391442%
359 	FT911-512		962	1.3367738508504607%
359 	FT911-2231		963	1.3354353495426745%
359 	FT911-4486		964	1.3353286145396792%
359 	FT911-435		965	1.3336291304005596%
359 	FT911-1135		966	1.3332317191307947%
359 	FT911-3209		967	1.330771817899194%
359 	FT911-3593		968	1.3298976022021334%
359 	FT911-710		969	1.3290974695093931%
359 	FT911-3342		970	1.3290655588991647%
359 	FT911-1712		971	1.3287303722331778%
359 	FT911-1539		972	1.3256670615856974%
359 	FT911-3084		973	1.3255583569474925%
359 	FT911-1639		974	1.3255522040377443%
359 	FT911-719		975	1.3247764533065691%
359 	FT911-2693		976	1.3236785654677765%
359 	FT911-4224		977	1.321664543411043%
359 	FT911-1045		978	1.3205748803529136%
359 	FT911-1302		979	1.320314080834441%
359 	FT911-539		980	1.3174498601909224%
359 	FT911-3230		981	1.3163858903481167%
359 	FT911-3696		982	1.3162470331229705%
359 	FT911-1341		983	1.3155828497464803%
359 	FT911-3141		984	1.3114817328825887%
359 	FT911-216		985	1.3108316229816732%
359 	FT911-5096		986	1.3106959560138278%
359 	FT911-3549		987	1.3106684763237608%
359 	FT911-4989		988	1.30811181984923%
359 	FT911-3948		989	1.3062803539551033%
359 	FT911-4775		990	1.305915675950389%
359 	FT911-5177		991	1.3056874900619453%
359 	FT911-2005		992	1.3049890991325708%
359 	FT911-4986		993	1.301933327516326%
359 	FT911-1865		994	1.30131055976652%
359 	FT911-2573		995	1.3012547854350414%
359 	FT911-853		996	1.2995491717064567%
359 	FT911-608		997	1.2982372878378154%
359 	FT911-4894		998	1.2976640574141913%
359 	FT911-2270		999	1.297495842156561%
359 	FT911-1272		1000	1.296454351144104%
359 	FT911-2580		1001	1.29330504517997%
359 	FT911-5155		1002	1.2917485903752604%
359 	FT911-630		1003	1.290759739325424%
359 	FT911-2453		1004	1.28921421114091%
359 	FT911-35		1005	1.2878870765772352%
359 	FT911-1616		1006	1.2868904129238536%
359 	FT911-844		1007	1.2868853061951944%
359 	FT911-4054		1008	1.2851427662130699%
359 	FT911-4444		1009	1.2816197046227644%
359 	FT911-3014		1010	1.2763298751053747%
359 	FT911-1731		1011	1.2760757790012993%
359 	FT911-1635		1012	1.27502637141065%
359 	FT911-133		1013	1.2738101414855878%
359 	FT911-1168		1014	1.2673050290442487%
359 	FT911-3932		1015	1.26311501463894%
359 	FT911-1252		1016	1.2627584290684155%
359 	FT911-3238		1017	1.262401039533919%
359 	FT911-482		1018	1.2623071077035783%
359 	FT911-4599		1019	1.262046704290751%
359 	FT911-4219		1020	1.261274677542681%
359 	FT911-1179		1021	1.2602464892787115%
359 	FT911-3658		1022	1.2578951770969171%
359 	FT911-4785		1023	1.2562887586113223%
359 	FT911-92		1024	1.2530431201137546%
359 	FT911-1097		1025	1.2503612814780016%
359 	FT911-433		1026	1.2490117238712999%
359 	FT911-5137		1027	1.2455931660704616%
359 	FT911-4832		1028	1.2452763938965372%
359 	FT911-5309		1029	1.2446820071218088%
359 	FT911-2987		1030	1.2441106747856716%
359 	FT911-2165		1031	1.2428406458425583%
359 	FT911-3921		1032	1.2419901837770382%
359 	FT911-2726		1033	1.2400332631207729%
359 	FT911-1998		1034	1.2381007397699837%
359 	FT911-2414		1035	1.2332607785565104%
359 	FT911-1299		1036	1.2312619736788817%
359 	FT911-989		1037	1.2302237495882895%
359 	FT911-640		1038	1.2293454393632186%
359 	FT911-2141		1039	1.2269262005652355%
359 	FT911-4913		1040	1.2262286976092318%
359 	FT911-33		1041	1.2262215638632925%
359 	FT911-4231		1042	1.2257878809414562%
359 	FT911-4431		1043	1.2254666909135483%
359 	FT911-5253		1044	1.223722960880077%
359 	FT911-1437		1045	1.223718681864875%
359 	FT911-3023		1046	1.2218624151086444%
359 	FT911-655		1047	1.2218309191381136%
359 	FT911-4221		1048	1.220819889806111%
359 	FT911-2865		1049	1.2206841434673872%
359 	FT911-4822		1050	1.2205592495548232%
359 	FT911-3781		1051	1.219276091393896%
359 	FT911-3913		1052	1.2189824373320897%
359 	FT911-217		1053	1.2149010536071578%
359 	FT911-1964		1054	1.2126475012239768%
359 	FT911-948		1055	1.210015876446904%
359 	FT911-2897		1056	1.2099359736018054%
359 	FT911-1723		1057	1.2078711931070494%
359 	FT911-5023		1058	1.2075050492705062%
359 	FT911-4498		1059	1.2064450403826443%
359 	FT911-1080		1060	1.206078014776208%
359 	FT911-3937		1061	1.206055928509983%
359 	FT911-3915		1062	1.2058658427961257%
359 	FT911-4034		1063	1.2046714120896667%
359 	FT911-4600		1064	1.2030361117800803%
359 	FT911-5068		1065	1.2029032190384765%
359 	FT911-1840		1066	1.200431917072631%
359 	FT911-3721		1067	1.1987644168608043%
359 	FT911-4749		1068	1.1976247949605954%
359 	FT911-504		1069	1.1974923583063877%
359 	FT911-3382		1070	1.1969115066699054%
359 	FT911-5232		1071	1.196398675638636%
359 	FT911-4863		1072	1.1956539607272305%
359 	FT911-1459		1073	1.1927882325822519%
359 	FT911-2506		1074	1.1927153977743137%
359 	FT911-3249		1075	1.1923571875614307%
359 	FT911-203		1076	1.1921113221385746%
359 	FT911-1773		1077	1.1913784812073664%
359 	FT911-3535		1078	1.1899958943774487%
359 	FT911-2643		1079	1.1899721213182486%
359 	FT911-5273		1080	1.1895603149790206%
359 	FT911-3259		1081	1.1874535161127533%
359 	FT911-1860		1082	1.186291388287525%
359 	FT911-3311		1083	1.1836905418191301%
359 	FT911-2569		1084	1.182610167114409%
359 	FT911-4661		1085	1.1797784365858492%
359 	FT911-765		1086	1.179769747529583%
359 	FT911-3500		1087	1.1797152676007177%
359 	FT911-253		1088	1.1763081019344366%
359 	FT911-3786		1089	1.175658576755019%
359 	FT911-2067		1090	1.173230624451557%
359 	FT911-5341		1091	1.1723245036054215%
359 	FT911-3414		1092	1.1703719311827352%
359 	FT911-1671		1093	1.170188205089961%
359 	FT911-1570		1094	1.1699800688827484%
359 	FT911-3708		1095	1.1699210446206578%
359 	FT911-4374		1096	1.168927332849959%
359 	FT911-5331		1097	1.1668953898152645%
359 	FT911-3462		1098	1.16438883210698%
359 	FT911-85		1099	1.1639068159721753%
359 	FT911-2691		1100	1.1612790560055148%
359 	FT911-1754		1101	1.1588290739308487%
359 	FT911-389		1102	1.158699042918424%
359 	FT911-855		1103	1.1575219647143136%
359 	FT911-1619		1104	1.157458879838547%
359 	FT911-2458		1105	1.1545777895240312%
359 	FT911-2484		1106	1.154571330983001%
359 	FT911-1592		1107	1.1542283819503842%
359 	FT911-1835		1108	1.1534480040967923%
359 	FT911-4814		1109	1.1521061422638195%
359 	FT911-1388		1110	1.1506809160312583%
359 	FT911-1092		1111	1.149968372212502%
359 	FT911-393		1112	1.1496251795717176%
359 	FT911-1644		1113	1.148381195215494%
359 	FT911-4825		1114	1.1470925453036405%
359 	FT911-2095		1115	1.1465391442010882%
